order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Shipping Mode,Market,Order Region,Category Name,Customer Segment,Order Status,Late_delivery_risk,Order Profit Per Order,Sales,Benefit per order,Order Item Quantity,delay_days,is_late
11/10/2015 11:17,11/16/2015 11:17,6,4,Standard Class,Pacific Asia,Southeast Asia,Hockey,Home Office,PENDING,1,9.979999542,44.0,9.979999542,2.0,2,1
11/5/2015 8:40,11/11/2015 8:40,6,4,Standard Class,Pacific Asia,Southeast Asia,Hockey,Consumer,COMPLETE,1,5.809999943,22.0,5.809999943,1.0,2,1
11/4/2015 12:21,11/7/2015 12:21,3,2,Second Class,Pacific Asia,Southeast Asia,Hockey,Home Office,PENDING,1,-52.22999954,66.0,-52.22999954,3.0,1,1
11/3/2015 12:32,11/8/2015 12:32,5,4,Standard Class,Pacific Asia,Southeast Asia,Hockey,Home Office,COMPLETE,1,29.30999947,66.0,29.30999947,3.0,1,1
11/3/2015 3:46,11/5/2015 3:46,2,1,First Class,Pacific Asia,South Asia,Hockey,Consumer,PENDING,1,-3.430000067,88.0,-3.430000067,4.0,1,1
11/1/2015 12:53,11/5/2015 12:53,4,4,Standard Class,Pacific Asia,Oceania,Hockey,Consumer,COMPLETE,0,17.3199997,88.0,17.3199997,4.0,0,0
10/26/2015 3:47,10/28/2015 3:47,2,4,Standard Class,Pacific Asia,South Asia,Hockey,Home Office,PENDING,0,0.610000014,66.0,0.610000014,3.0,-2,0
10/24/2015 16:03,10/29/2015 16:03,5,4,Standard Class,Pacific Asia,Oceania,Hockey,Consumer,CLOSED,1,7.429999828,22.0,7.429999828,1.0,1,1
10/23/2015 8:10,10/25/2015 8:10,2,1,First Class,Europe,Western Europe,Hockey,Consumer,COMPLETE,1,-56.3199997,88.0,-56.3199997,4.0,1,1
10/18/2015 1:20,10/20/2015 1:20,2,4,Standard Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,0,-20.04999924,110.0,-20.04999924,5.0,-2,0
10/17/2015 22:53,10/22/2015 22:53,5,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,ON_HOLD,1,18.79999924,66.0,18.79999924,3.0,1,1
10/15/2015 17:38,10/18/2015 17:38,3,4,Standard Class,Europe,Western Europe,Hockey,Corporate,ON_HOLD,0,10.22999954,44.0,10.22999954,2.0,-1,0
10/15/2015 11:20,10/20/2015 11:20,5,4,Standard Class,Europe,Southern Europe,Hockey,Corporate,ON_HOLD,1,9.100000381,22.0,9.100000381,1.0,1,1
10/14/2015 11:30,10/16/2015 11:30,2,4,Standard Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,0,4.070000172,110.0,4.070000172,5.0,-2,0
10/13/2015 7:08,10/19/2015 7:08,6,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,COMPLETE,1,9.380000114,44.0,9.380000114,2.0,2,1
10/9/2015 22:33,10/15/2015 22:33,6,2,Second Class,Europe,Northern Europe,Hockey,Consumer,CLOSED,1,23.95999908,88.0,23.95999908,4.0,4,1
10/8/2015 3:06,10/10/2015 3:06,2,4,Standard Class,Europe,Western Europe,Hockey,Consumer,CLOSED,0,16.89999962,44.0,16.89999962,2.0,-2,0
10/6/2015 23:05,10/8/2015 23:05,2,4,Standard Class,Europe,Western Europe,Hockey,Consumer,ON_HOLD,0,9.899999619,44.0,9.899999619,2.0,-2,0
9/30/2015 10:28,10/5/2015 10:28,5,4,Standard Class,Europe,Western Europe,Hockey,Corporate,COMPLETE,1,6.119999886,22.0,6.119999886,1.0,1,1
9/26/2015 15:44,10/2/2015 15:44,6,4,Standard Class,Europe,Northern Europe,Hockey,Consumer,PENDING_PAYMENT,1,8.420000076,22.0,8.420000076,1.0,2,1
9/22/2015 11:53,9/28/2015 11:53,6,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,COMPLETE,1,-3.5,66.0,-3.5,3.0,2,1
9/12/2015 18:12,9/16/2015 18:12,4,4,Standard Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,0,26.13999939,66.0,26.13999939,3.0,0,0
9/10/2015 14:00,9/15/2015 14:00,5,4,Standard Class,Europe,Western Europe,Hockey,Consumer,COMPLETE,1,5.909999847,22.0,5.909999847,1.0,1,1
9/7/2015 17:20,9/11/2015 17:20,4,4,Standard Class,Europe,Southern Europe,Hockey,Corporate,COMPLETE,0,25.26000023,66.0,25.26000023,3.0,0,0
9/6/2015 23:07,9/8/2015 23:07,2,4,Standard Class,Europe,Southern Europe,Hockey,Corporate,PENDING,0,7.829999924,44.0,7.829999924,2.0,-2,0
9/6/2015 8:03,9/10/2015 8:03,4,4,Standard Class,Europe,Northern Europe,Hockey,Consumer,CLOSED,0,28.30999947,110.0,28.30999947,5.0,0,0
9/2/2015 1:45,9/4/2015 1:45,2,4,Standard Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,0,6.789999962,110.0,6.789999962,5.0,-2,0
9/1/2015 20:51,9/4/2015 20:51,3,4,Standard Class,Europe,Western Europe,Hockey,Consumer,ON_HOLD,0,29.87999916,110.0,29.87999916,5.0,-1,0
8/27/2015 21:44,8/30/2015 21:44,3,4,Standard Class,Europe,Western Europe,Hockey,Home Office,PENDING,0,15.39999962,88.0,15.39999962,4.0,-1,0
8/27/2015 19:59,8/30/2015 19:59,3,4,Standard Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,0,7.389999866,110.0,7.389999866,5.0,-1,0
8/26/2015 19:27,8/29/2015 19:27,3,4,Standard Class,Europe,Western Europe,Hockey,Corporate,CANCELED,0,18.22999954,66.0,18.22999954,3.0,-1,0
8/26/2015 0:32,8/30/2015 0:32,4,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,COMPLETE,0,19.39999962,66.0,19.39999962,3.0,0,0
8/25/2015 18:35,8/27/2015 18:35,2,2,Second Class,Europe,Western Europe,Hockey,Consumer,COMPLETE,0,0.870000005,88.0,0.870000005,4.0,0,0
8/18/2015 1:15,8/21/2015 1:15,3,4,Standard Class,Europe,Western Europe,Hockey,Corporate,ON_HOLD,0,-15.21000004,22.0,-15.21000004,1.0,-1,0
8/15/2015 8:26,8/18/2015 8:26,3,4,Standard Class,Europe,Southern Europe,Hockey,Corporate,COMPLETE,0,10.77999973,88.0,10.77999973,4.0,-1,0
8/12/2015 10:22,8/15/2015 10:22,3,4,Standard Class,Europe,Western Europe,Hockey,Consumer,PAYMENT_REVIEW,0,29.87999916,88.0,29.87999916,4.0,-1,0
8/12/2015 1:15,8/14/2015 1:15,2,4,Standard Class,Europe,Western Europe,Hockey,Home Office,COMPLETE,0,8.119999886,22.0,8.119999886,1.0,-2,0
8/9/2015 21:03,8/12/2015 21:03,3,4,Standard Class,Europe,Southern Europe,Hockey,Home Office,COMPLETE,0,9.31000042,66.0,9.31000042,3.0,-1,0
8/8/2015 22:59,8/13/2015 22:59,5,2,Second Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,1,7.840000153,110.0,7.840000153,5.0,3,1
8/6/2015 23:20,8/8/2015 23:20,2,1,First Class,Europe,Western Europe,Hockey,Home Office,CLOSED,1,1.549999952,22.0,1.549999952,1.0,1,1
8/5/2015 13:42,8/8/2015 13:42,3,2,Second Class,Europe,Western Europe,Hockey,Consumer,COMPLETE,1,32.54000092,110.0,32.54000092,5.0,1,1
8/5/2015 2:30,8/11/2015 2:30,6,4,Standard Class,Europe,Northern Europe,Hockey,Consumer,PENDING_PAYMENT,1,18.94000053,66.0,18.94000053,3.0,2,1
8/3/2015 10:54,8/6/2015 10:54,3,4,Standard Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,0,34.58000183,110.0,34.58000183,5.0,-1,0
7/25/2015 7:35,7/27/2015 7:35,2,4,Standard Class,Europe,Northern Europe,Hockey,Consumer,CLOSED,0,-4.46999979,22.0,-4.46999979,1.0,-2,0
7/25/2015 7:35,7/27/2015 7:35,2,4,Standard Class,Europe,Northern Europe,Hockey,Consumer,CLOSED,0,-29.04999924,44.0,-29.04999924,2.0,-2,0
7/17/2015 21:37,7/19/2015 21:37,2,1,First Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,1,25.87000084,66.0,25.87000084,3.0,1,1
7/17/2015 16:00,7/20/2015 16:00,3,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,COMPLETE,0,-15.39999962,22.0,-15.39999962,1.0,-1,0
7/17/2015 3:45,7/20/2015 3:45,3,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,CLOSED,0,16.72999954,66.0,16.72999954,3.0,-1,0
7/15/2015 13:12,7/17/2015 13:12,2,1,First Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,1,35.04000092,110.0,35.04000092,5.0,1,1
7/15/2015 11:06,7/17/2015 11:06,2,4,Standard Class,Europe,Western Europe,Hockey,Consumer,COMPLETE,0,-16.70999908,22.0,-16.70999908,1.0,-2,0
7/14/2015 12:20,7/16/2015 12:20,2,1,First Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,1,16.8199997,44.0,16.8199997,2.0,1,1
6/30/2015 14:48,7/2/2015 14:48,2,1,First Class,Europe,Northern Europe,Hockey,Home Office,PENDING_PAYMENT,1,9.899999619,66.0,9.899999619,3.0,1,1
6/30/2015 9:12,7/4/2015 9:12,4,2,Second Class,Europe,Western Europe,Hockey,Corporate,CLOSED,1,31.36000061,66.0,31.36000061,3.0,2,1
6/27/2015 16:23,7/1/2015 16:23,4,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,COMPLETE,0,5.239999771,88.0,5.239999771,4.0,0,0
6/24/2015 7:27,6/27/2015 7:27,3,4,Standard Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,0,17.5,44.0,17.5,2.0,-1,0
6/22/2015 14:28,6/23/2015 2:28,1,0,Same Day,Europe,Western Europe,Hockey,Consumer,CLOSED,1,29.11000061,66.0,29.11000061,3.0,1,1
6/22/2015 9:13,6/28/2015 9:13,6,4,Standard Class,Europe,Western Europe,Hockey,Consumer,ON_HOLD,1,-60.52999878,44.0,-60.52999878,2.0,2,1
6/17/2015 7:59,6/22/2015 7:59,5,2,Second Class,Europe,Western Europe,Hockey,Home Office,COMPLETE,1,9.449999809,88.0,9.449999809,4.0,3,1
6/14/2015 18:41,6/19/2015 18:41,5,2,Second Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,1,-48.02000046,66.0,-48.02000046,3.0,3,1
6/14/2015 12:44,6/17/2015 12:44,3,4,Standard Class,Europe,Western Europe,Hockey,Corporate,PENDING_PAYMENT,0,1.669999957,44.0,1.669999957,2.0,-1,0
6/12/2015 16:35,6/14/2015 16:35,2,4,Standard Class,Europe,Southern Europe,Hockey,Corporate,PENDING_PAYMENT,0,0.430000007,22.0,0.430000007,1.0,-2,0
6/9/2015 20:58,6/13/2015 20:58,4,2,Second Class,Europe,Northern Europe,Hockey,Corporate,PENDING_PAYMENT,1,28.70999908,110.0,28.70999908,5.0,2,1
6/9/2015 17:49,6/14/2015 17:49,5,4,Standard Class,Europe,Southern Europe,Hockey,Consumer,PENDING_PAYMENT,1,19.95999908,88.0,19.95999908,4.0,1,1
6/7/2015 2:24,6/11/2015 2:24,4,4,Standard Class,Europe,Western Europe,Hockey,Consumer,PENDING_PAYMENT,0,23.0,66.0,23.0,3.0,0,0
5/30/2015 9:04,5/30/2015 21:04,0,0,Same Day,LATAM,South America,Hockey,Consumer,COMPLETE,0,10.81000042,44.0,10.81000042,2.0,0,0
5/28/2015 6:16,5/30/2015 6:16,2,1,First Class,LATAM,South America,Hockey,Corporate,COMPLETE,1,14.3199997,44.0,14.3199997,2.0,1,1
5/20/2015 13:59,5/24/2015 13:59,4,2,Second Class,LATAM,Central America,Hockey,Consumer,COMPLETE,1,2.799999952,44.0,2.799999952,2.0,2,1
5/19/2015 12:46,5/21/2015 12:46,2,4,Standard Class,LATAM,Central America,Hockey,Corporate,COMPLETE,0,-36.27999878,22.0,-36.27999878,1.0,-2,0
5/19/2015 0:30,5/21/2015 0:30,2,4,Standard Class,LATAM,South America,Hockey,Corporate,COMPLETE,0,-130.9400024,88.0,-130.9400024,4.0,-2,0
5/14/2015 21:00,5/17/2015 21:00,3,4,Standard Class,LATAM,Central America,Hockey,Corporate,COMPLETE,0,14.52000046,110.0,14.52000046,5.0,-1,0
5/14/2015 2:47,5/20/2015 2:47,6,4,Standard Class,LATAM,South America,Hockey,Consumer,PENDING,1,-29.70000076,44.0,-29.70000076,2.0,2,1
5/13/2015 2:16,5/19/2015 2:16,6,4,Standard Class,LATAM,Central America,Hockey,Consumer,COMPLETE,1,10.14000034,22.0,10.14000034,1.0,2,1
5/12/2015 20:18,5/16/2015 20:18,4,2,Second Class,LATAM,South America,Hockey,Corporate,PROCESSING,1,17.55999947,66.0,17.55999947,3.0,2,1
5/11/2015 21:32,5/15/2015 21:32,4,4,Standard Class,LATAM,Central America,Hockey,Corporate,ON_HOLD,0,10.02999973,22.0,10.02999973,1.0,0,0
5/11/2015 4:01,5/15/2015 4:01,4,4,Standard Class,LATAM,Central America,Hockey,Home Office,PENDING,0,5.809999943,44.0,5.809999943,2.0,0,0
5/10/2015 11:12,5/10/2015 23:12,0,0,Same Day,LATAM,South America,Hockey,Corporate,COMPLETE,0,12.43999958,44.0,12.43999958,2.0,0,0
5/9/2015 19:47,5/11/2015 19:47,2,4,Standard Class,LATAM,South America,Hockey,Consumer,PENDING_PAYMENT,0,46.88999939,110.0,46.88999939,5.0,-2,0
5/4/2015 5:36,5/8/2015 5:36,4,4,Standard Class,LATAM,Caribbean,Hockey,Consumer,COMPLETE,0,28.82999992,88.0,28.82999992,4.0,0,0
5/3/2015 13:50,5/7/2015 13:50,4,2,Second Class,LATAM,Central America,Hockey,Consumer,PROCESSING,1,-113.4899979,88.0,-113.4899979,4.0,2,1
5/2/2015 10:09,5/4/2015 10:09,2,1,First Class,LATAM,South America,Hockey,Consumer,COMPLETE,1,1.039999962,22.0,1.039999962,1.0,1,1
4/30/2015 5:57,5/6/2015 5:57,6,4,Standard Class,LATAM,South America,Hockey,Corporate,PENDING,1,10.47000027,44.0,10.47000027,2.0,2,1
4/29/2015 16:39,5/2/2015 16:39,3,4,Standard Class,LATAM,Caribbean,Hockey,Home Office,COMPLETE,0,1.799999952,22.0,1.799999952,1.0,-1,0
4/21/2015 5:27,4/24/2015 5:27,3,4,Standard Class,LATAM,Central America,Hockey,Consumer,PENDING_PAYMENT,0,21.82999992,66.0,21.82999992,3.0,-1,0
4/18/2015 2:49,4/20/2015 2:49,2,1,First Class,LATAM,Central America,Hockey,Consumer,CLOSED,1,15.14999962,44.0,15.14999962,2.0,1,1
4/10/2015 8:47,4/14/2015 8:47,4,4,Standard Class,LATAM,Central America,Hockey,Consumer,PENDING_PAYMENT,0,22.28000069,66.0,22.28000069,3.0,0,0
4/9/2015 4:25,4/12/2015 4:25,3,4,Standard Class,LATAM,Central America,Hockey,Corporate,PENDING_PAYMENT,0,29.27000046,110.0,29.27000046,5.0,-1,0
4/2/2015 22:28,4/7/2015 22:28,5,2,Second Class,LATAM,Central America,Hockey,Consumer,CANCELED,0,-15.48999977,88.0,-15.48999977,4.0,3,0
3/23/2015 4:15,3/26/2015 4:15,3,4,Standard Class,LATAM,Caribbean,Hockey,Home Office,COMPLETE,0,22.52000046,66.0,22.52000046,3.0,-1,0
3/21/2015 2:52,3/23/2015 2:52,2,2,Second Class,LATAM,Caribbean,Hockey,Home Office,PENDING_PAYMENT,0,31.22999954,110.0,31.22999954,5.0,0,0
3/20/2015 1:59,3/20/2015 13:59,0,0,Same Day,LATAM,Central America,Hockey,Consumer,PENDING_PAYMENT,0,9.609999657,22.0,9.609999657,1.0,0,0
3/16/2015 13:33,3/21/2015 13:33,5,4,Standard Class,LATAM,Central America,Hockey,Home Office,COMPLETE,1,-3.230000019,22.0,-3.230000019,1.0,1,1
3/12/2015 10:03,3/18/2015 10:03,6,4,Standard Class,LATAM,Central America,Hockey,Home Office,PENDING_PAYMENT,1,6.940000057,44.0,6.940000057,2.0,2,1
3/8/2015 14:37,3/13/2015 14:37,5,4,Standard Class,LATAM,South America,Hockey,Consumer,COMPLETE,1,6.739999771,88.0,6.739999771,4.0,1,1
3/6/2015 6:34,3/11/2015 6:34,5,4,Standard Class,LATAM,Central America,Hockey,Consumer,PROCESSING,1,35.15999985,88.0,35.15999985,4.0,1,1
2/26/2015 18:08,3/3/2015 18:08,5,4,Standard Class,LATAM,Caribbean,Hockey,Consumer,COMPLETE,1,-12.19999981,44.0,-12.19999981,2.0,1,1
2/25/2015 22:31,3/1/2015 22:31,4,4,Standard Class,LATAM,Caribbean,Hockey,Corporate,PENDING_PAYMENT,0,-43.54000092,66.0,-43.54000092,3.0,0,0
2/24/2015 16:23,2/27/2015 16:23,3,4,Standard Class,LATAM,South America,Hockey,Home Office,PROCESSING,0,24.64999962,110.0,24.64999962,5.0,-1,0
2/21/2015 9:33,2/24/2015 9:33,3,4,Standard Class,LATAM,Caribbean,Hockey,Home Office,PENDING_PAYMENT,0,-23.47999954,44.0,-23.47999954,2.0,-1,0
2/19/2015 18:40,2/21/2015 18:40,2,4,Standard Class,LATAM,South America,Hockey,Consumer,COMPLETE,0,33.83000183,110.0,33.83000183,5.0,-2,0
2/17/2015 18:40,2/19/2015 18:40,2,1,First Class,LATAM,South America,Hockey,Consumer,CLOSED,1,-40.65999985,66.0,-40.65999985,3.0,1,1
2/14/2015 4:08,2/14/2015 16:08,0,0,Same Day,LATAM,Caribbean,Hockey,Corporate,CLOSED,0,9.239999771,44.0,9.239999771,2.0,0,0
2/13/2015 14:28,2/15/2015 14:28,2,1,First Class,LATAM,Central America,Hockey,Home Office,PROCESSING,1,-13.89999962,88.0,-13.89999962,4.0,1,1
2/13/2015 13:46,2/15/2015 13:46,2,1,First Class,LATAM,Central America,Hockey,Corporate,COMPLETE,1,-113.2099991,88.0,-113.2099991,4.0,1,1
2/12/2015 5:53,2/18/2015 5:53,6,4,Standard Class,LATAM,Caribbean,Hockey,Corporate,PENDING,1,-4.96999979,44.0,-4.96999979,2.0,2,1
2/12/2015 2:44,2/14/2015 2:44,2,4,Standard Class,LATAM,Central America,Hockey,Corporate,PENDING,0,-44.0,110.0,-44.0,5.0,-2,0
2/11/2015 18:41,2/15/2015 18:41,4,4,Standard Class,LATAM,Caribbean,Hockey,Corporate,PENDING,0,27.05999947,88.0,27.05999947,4.0,0,0
2/10/2015 14:39,2/14/2015 14:39,4,4,Standard Class,LATAM,South America,Hockey,Consumer,COMPLETE,0,14.07999992,88.0,14.07999992,4.0,0,0
2/9/2015 13:05,2/11/2015 13:05,2,1,First Class,LATAM,South America,Hockey,Consumer,COMPLETE,1,-0.25,22.0,-0.25,1.0,1,1
2/8/2015 13:36,2/10/2015 13:36,2,1,First Class,LATAM,South America,Hockey,Corporate,PENDING,1,5.170000076,22.0,5.170000076,1.0,1,1
2/8/2015 10:48,2/14/2015 10:48,6,4,Standard Class,LATAM,Central America,Hockey,Consumer,COMPLETE,1,26.98999977,66.0,26.98999977,3.0,2,1
2/5/2015 20:05,2/7/2015 20:05,2,4,Standard Class,LATAM,Central America,Hockey,Home Office,CLOSED,0,25.73999977,88.0,25.73999977,4.0,-2,0
2/5/2015 3:37,2/7/2015 3:37,2,1,First Class,LATAM,Central America,Hockey,Consumer,PROCESSING,1,20.36000061,66.0,20.36000061,3.0,1,1
2/3/2015 7:08,2/5/2015 7:08,2,1,First Class,LATAM,Central America,Hockey,Corporate,PENDING_PAYMENT,1,13.85999966,66.0,13.85999966,3.0,1,1
2/2/2015 13:37,2/5/2015 13:37,3,4,Standard Class,LATAM,Caribbean,Hockey,Corporate,PENDING,0,4.489999771,22.0,4.489999771,1.0,-1,0
1/30/2015 9:56,1/30/2015 21:56,0,0,Same Day,LATAM,Central America,Hockey,Consumer,COMPLETE,0,18.62999916,66.0,18.62999916,3.0,0,0
1/23/2015 10:49,1/28/2015 10:49,5,4,Standard Class,LATAM,Caribbean,Hockey,Corporate,PENDING,1,16.5,110.0,16.5,5.0,1,1
1/14/2015 9:36,1/19/2015 9:36,5,2,Second Class,LATAM,Central America,Hockey,Consumer,COMPLETE,1,26.52000046,66.0,26.52000046,3.0,3,1
1/11/2015 18:12,1/15/2015 18:12,4,4,Standard Class,LATAM,South America,Hockey,Consumer,CANCELED,0,5.360000134,22.0,5.360000134,1.0,0,0
1/8/2015 9:37,1/12/2015 9:37,4,4,Standard Class,LATAM,Central America,Hockey,Corporate,COMPLETE,0,42.90000153,110.0,42.90000153,5.0,0,0
1/6/2015 18:23,1/8/2015 18:23,2,4,Standard Class,LATAM,Caribbean,Hockey,Home Office,PAYMENT_REVIEW,0,14.34000015,88.0,14.34000015,4.0,-2,0
1/4/2015 0:10,1/7/2015 0:10,3,4,Standard Class,LATAM,South America,Hockey,Consumer,COMPLETE,0,14.36999989,44.0,14.36999989,2.0,-1,0
1/3/2015 22:25,1/6/2015 22:25,3,4,Standard Class,LATAM,Caribbean,Hockey,Consumer,PENDING_PAYMENT,0,12.5699997,66.0,12.5699997,3.0,-1,0
1/2/2015 16:38,1/5/2015 16:38,3,4,Standard Class,LATAM,South America,Hockey,Consumer,SUSPECTED_FRAUD,0,13.85999966,66.0,13.85999966,3.0,-1,0
1/2/2015 16:17,1/4/2015 16:17,2,4,Standard Class,LATAM,Caribbean,Hockey,Home Office,CLOSED,0,32.34000015,66.0,32.34000015,3.0,-2,0
4/22/2017 22:38,4/24/2017 22:38,2,2,Second Class,LATAM,South America,Hockey,Consumer,PENDING_PAYMENT,0,5.0,50.0,5.0,2.0,0,0
4/17/2017 17:13,4/21/2017 17:13,4,4,Standard Class,LATAM,South America,Hockey,Home Office,CLOSED,0,27.44000053,100.0,27.44000053,4.0,0,0
4/12/2017 15:39,4/13/2017 3:39,1,0,Same Day,LATAM,Central America,Hockey,Consumer,PROCESSING,1,33.75999832,100.0,33.75999832,4.0,1,1
4/12/2017 7:56,4/14/2017 7:56,2,1,First Class,LATAM,Caribbean,Hockey,Consumer,PENDING_PAYMENT,1,-37.13000107,25.0,-37.13000107,1.0,1,1
4/8/2017 23:00,4/9/2017 11:00,1,0,Same Day,LATAM,South America,Hockey,Consumer,PENDING,1,7.900000095,25.0,7.900000095,1.0,1,1
4/7/2017 6:01,4/9/2017 6:01,2,4,Standard Class,LATAM,Central America,Hockey,Consumer,COMPLETE,0,13.30000019,50.0,13.30000019,2.0,-2,0
4/6/2017 19:30,4/8/2017 19:30,2,4,Standard Class,LATAM,Caribbean,Hockey,Consumer,COMPLETE,0,5.840000153,25.0,5.840000153,1.0,-2,0
4/5/2017 4:58,4/7/2017 4:58,2,2,Second Class,LATAM,Central America,Hockey,Consumer,PENDING,0,3.230000019,50.0,3.230000019,2.0,0,0
3/30/2017 15:29,4/1/2017 15:29,2,1,First Class,LATAM,Central America,Hockey,Consumer,PROCESSING,1,25.5,100.0,25.5,4.0,1,1
3/10/2017 0:48,3/10/2017 12:48,0,0,Same Day,LATAM,Central America,Hockey,Consumer,PENDING,0,6.090000153,25.0,6.090000153,1.0,0,0
3/9/2017 3:05,3/11/2017 3:05,2,1,First Class,LATAM,Central America,Hockey,Home Office,PROCESSING,1,22.3199997,50.0,22.3199997,2.0,1,1
3/6/2017 22:53,3/9/2017 22:53,3,2,Second Class,LATAM,Central America,Hockey,Corporate,PENDING,1,38.63999939,100.0,38.63999939,4.0,1,1
3/2/2017 8:52,3/6/2017 8:52,4,4,Standard Class,LATAM,Central America,Hockey,Corporate,ON_HOLD,0,-18.37999916,125.0,-18.37999916,5.0,0,0
2/26/2017 2:34,2/28/2017 2:34,2,4,Standard Class,LATAM,Central America,Hockey,Consumer,CLOSED,0,-72.62999725,125.0,-72.62999725,5.0,-2,0
2/24/2017 22:54,2/26/2017 22:54,2,1,First Class,LATAM,Central America,Hockey,Corporate,COMPLETE,1,10.0,25.0,10.0,1.0,1,1
2/24/2017 22:11,2/26/2017 22:11,2,1,First Class,LATAM,Central America,Hockey,Corporate,COMPLETE,1,2.049999952,125.0,2.049999952,5.0,1,1
2/13/2017 7:19,2/18/2017 7:19,5,2,Second Class,LATAM,Central America,Hockey,Corporate,PROCESSING,1,2.480000019,25.0,2.480000019,1.0,3,1
2/9/2017 17:08,2/10/2017 5:08,1,0,Same Day,LATAM,South America,Hockey,Home Office,COMPLETE,1,5.670000076,100.0,5.670000076,4.0,1,1
2/8/2017 16:37,2/12/2017 16:37,4,4,Standard Class,LATAM,South America,Hockey,Consumer,ON_HOLD,0,-2.0,100.0,-2.0,4.0,0,0
2/6/2017 21:10,2/11/2017 21:10,5,4,Standard Class,LATAM,South America,Hockey,Consumer,COMPLETE,1,2.130000114,25.0,2.130000114,1.0,1,1
2/6/2017 19:25,2/11/2017 19:25,5,4,Standard Class,LATAM,Caribbean,Hockey,Consumer,CLOSED,1,7.090000153,50.0,7.090000153,2.0,1,1
2/5/2017 22:24,2/6/2017 10:24,1,0,Same Day,LATAM,South America,Hockey,Consumer,PENDING_PAYMENT,1,20.57999992,75.0,20.57999992,3.0,1,1
2/5/2017 19:14,2/11/2017 19:14,6,4,Standard Class,LATAM,Central America,Hockey,Consumer,PENDING,1,15.47000027,125.0,15.47000027,5.0,2,1
1/30/2017 23:48,2/2/2017 23:48,3,4,Standard Class,LATAM,South America,Hockey,Consumer,PENDING_PAYMENT,0,34.5,100.0,34.5,4.0,-1,0
1/15/2017 4:02,1/19/2017 4:02,4,4,Standard Class,Africa,Central Africa,Hockey,Consumer,COMPLETE,0,7.28000021,25.0,7.28000021,1.0,0,0
1/12/2017 1:24,1/18/2017 1:24,6,4,Standard Class,Europe,Northern Europe,Hockey,Consumer,PROCESSING,1,-0.649999976,50.0,-0.649999976,2.0,2,1
1/10/2017 11:34,1/12/2017 11:34,2,1,First Class,Pacific Asia,West Asia,Hockey,Consumer,COMPLETE,1,13.22999954,50.0,13.22999954,2.0,1,1
1/9/2017 20:30,1/14/2017 20:30,5,4,Standard Class,Pacific Asia,West Asia,Hockey,Consumer,PROCESSING,1,22.68000031,50.0,22.68000031,2.0,1,1
1/5/2017 14:12,1/8/2017 14:12,3,4,Standard Class,Africa,Southern Africa,Hockey,Consumer,PENDING_PAYMENT,0,46.31000137,125.0,46.31000137,5.0,-1,0
12/31/2016 9:29,1/2/2017 9:29,2,4,Standard Class,Africa,West Africa,Hockey,Corporate,CLOSED,0,2.400000095,25.0,2.400000095,1.0,-2,0
12/22/2016 8:16,12/24/2016 8:16,2,1,First Class,Africa,North Africa,Hockey,Consumer,ON_HOLD,1,-10.73999977,100.0,-10.73999977,4.0,1,1
12/16/2016 5:49,12/16/2016 17:49,0,0,Same Day,Europe,Eastern Europe,Hockey,Consumer,COMPLETE,0,54.34000015,125.0,54.34000015,5.0,0,0
12/14/2016 15:17,12/18/2016 15:17,4,4,Standard Class,Africa,Southern Africa,Hockey,Consumer,CLOSED,0,8.369999886,25.0,8.369999886,1.0,0,0
12/10/2016 9:41,12/14/2016 9:41,4,4,Standard Class,Europe,Eastern Europe,Hockey,Consumer,COMPLETE,0,-6.980000019,50.0,-6.980000019,2.0,0,0
12/6/2016 7:14,12/9/2016 7:14,3,2,Second Class,Africa,North Africa,Hockey,Home Office,COMPLETE,1,18.43000031,75.0,18.43000031,3.0,1,1
12/6/2016 4:47,12/8/2016 4:47,2,1,First Class,Europe,Eastern Europe,Hockey,Consumer,PROCESSING,1,10.80000019,25.0,10.80000019,1.0,1,1
11/28/2016 12:09,11/29/2016 0:09,1,0,Same Day,Africa,East Africa,Hockey,Consumer,PENDING_PAYMENT,1,1.899999976,50.0,1.899999976,2.0,1,1
